Network Slice ID,Timestamp,Device ID,Traffic Load (bps),Traffic Type,Network Utilization (%),Latency (ms),Packet Loss Rate (%),Signal Strength (dBm),Bandwidth Utilization (%),Network Slice Failure,QoS Metric (Throughput),Overload Status,Device Type,Region,Network Failure Count,Time of Day,Weather Conditions
4,2025-03-12 15:00:00,164,0.42142163976460323,2,0.19948627506419214,0.489846870035342,0.9000379745927527,0.6794682056510835,0.7915394944066108,0,0.5335976893230531,1,1,2,2,1,2
1,2025-03-12 16:00:00,107,0.5498059134088906,0,0.037572820870345414,0.4508595789922224,0.3361648054786634,0.7639797110747286,0.808122655456269,0,0.5255852073069301,0,0,3,0,0,2
3,2025-03-12 17:00:00,144,0.2616173734208207,2,0.6436309608294397,0.19961454030152123,0.2943066027790597,0.4291514461957948,0.4636869179234706,0,0.36669704681206244,0,0,0,3,0,2
1,2025-03-12 18:00:00,186,0.5238190098022631,2,0.26247410053975395,0.308044460640151,0.8730616131957001,0.8624633594590918,0.18061735578823335,1,0.4249433082591537,0,1,3,3,1,0
4,2025-03-12 19:00:00,146,0.9271296106694208,2,0.05214686517707001,0.04234244849974034,0.7972161927856013,0.14988233384675054,0.6467343946660458,0,0.4814904797603271,0,2,0,4,2,1
1,2025-03-12 20:00:00,139,0.4848714844062998,0,0.23091849700169553,0.6343931429685149,0.5150716385400004,0.27829039736341565,0.9928598521204872,0,0.1511201539696666,1,1,2,4,0,1
2,2025-03-12 21:00:00,175,0.7179512290666928,1,0.802299001016169,0.2488401289328475,0.13064029524169987,0.09250695184489732,0.6225424055619189,0,0.364013363119842,1,2,1,3,2,0
3,2025-03-12 22:00:00,153,0.6421717666331318,2,0.8519129447590441,0.3045395965095947,0.21501791152306557,0.21016997284013472,0.035533878104687,1,0.8159176388434843,1,1,3,1,1,0
3,2025-03-12 23:00:00,175,0.9491757997168829,0,0.48320229467457976,0.7718697197104849,0.6563882917777829,0.23808679397099786,0.017047106380049026,0,0.18145962408137106,1,0,1,2,2,0
3,2025-03-13 00:00:00,145,0.9087147550324516,3,0.4161544008343625,0.32763868410525876,0.3850700748607277,0.918596349887878,0.32021442710435744,1,0.7295606738237073,0,0,3,4,2,0
4,2025-03-13 01:00:00,146,0.7677849645213273,0,0.978376138832366,0.24249116302902365,0.8367208712632641,0.07708790877797478,0.19559543484395614,0,0.6512016831713685,0,1,3,1,1,2
3,2025-03-13 02:00:00,114,0.32909251164074393,3,0.2004800942569187,0.16924787884619533,0.9502577019900649,0.4272192253157694,0.8130651352783196,0,0.05621167844173784,0,1,3,4,2,1
2,2025-03-13 03:00:00,118,0.28770332351029637,0,0.21528627113307652,0.7759194135951488,0.8058696562449723,0.5324510116956693,0.8448300022199551,1,0.02130163104329315,1,1,1,0,0,1
4,2025-03-13 04:00:00,125,0.1664993634315934,1,0.2918539128546489,0.12983981712379558,0.3775706262380175,0.8996114313946233,0.2584509925131402,1,0.35179069767480386,1,0,3,2,0,1
2,2025-03-13 05:00:00,151,0.5198204253879506,2,0.1726510372793022,0.4543531608097746,0.788910943037842,0.9988486757482218,0.3254989649226898,1,0.6918332432375317,1,0,3,4,0,2
1,2025-03-13 06:00:00,192,0.3302821823167529,1,0.3794206644274931,0.5076059614455913,0.3514542222881161,0.7539629387814955,0.23607185689400145,1,0.32965407504174865,1,2,3,3,2,1
1,2025-03-13 07:00:00,121,0.3429334229574167,0,0.9113043346068983,0.6883251818988831,0.167023272533141,0.9718798339099377,0.9084277189261583,1,0.667367434407426,0,1,1,0,0,0
1,2025-03-13 08:00:00,120,0.3056374141968109,2,0.6155871931738048,0.634140969688638,0.0332515719824088,0.78775566623443,0.5025615331895312,0,0.6650895924593417,0,1,3,0,2,1
1,2025-03-13 09:00:00,150,0.8054704819223476,3,0.41202705837510845,0.8118332389336166,0.38574587723416937,0.9642735426935818,0.6560995459487089,0,0.8063525466540011,0,0,1,3,2,1
2,2025-03-13 10:00:00,137,0.8300351225505471,0,0.9348993139081505,0.04476286443354971,0.903839504912754,0.7077365115231822,0.41536571750602613,1,0.09844929375842372,1,1,0,0,2,2
4,2025-03-13 11:00:00,119,0.331489659102038,2,0.04826088690092223,0.2968139766161578,0.23894462124573046,0.07874555551300189,0.6309684617329709,0,0.5766561241510088,0,2,3,2,2,0
4,2025-03-13 12:00:00,128,0.2562577345287168,3,0.21019919661589936,0.2804839287015084,0.20645545614135224,0.4016640128247737,0.38572929781740317,0,0.061417157249392215,1,1,2,4,1,0
3,2025-03-13 13:00:00,150,0.5073917611132379,3,0.5660893332975181,0.14617391244659464,0.9701331083150838,0.6469196152937529,0.3395372250242934,1,0.1750010334976575,0,0,0,0,0,0
2,2025-03-13 14:00:00,103,0.8961002394921699,1,0.6157921356598737,0.28954106537261826,0.024858413151536966,0.3503412758958211,0.6344354772921057,1,0.3247312491190658,0,1,1,2,0,1
1,2025-03-13 15:00:00,154,0.09806714683808015,0,0.03934720543147274,0.3101577210284209,0.7860052562806406,0.27282383745063554,0.5910032525695741,1,0.7070701628357663,1,0,2,3,2,0
2,2025-03-13 16:00:00,170,0.8160573267688144,3,0.4031123112822055,0.5225818052359673,0.32136792656455143,0.5775579893418963,0.29337161633278996,0,0.973873317764355,1,2,1,4,1,0
3,2025-03-13 17:00:00,191,0.7886359184836318,2,0.6494197176942955,0.6646056986369514,0.037348309016452835,0.9345025550140897,0.14914485980994208,1,0.34177124182268287,1,2,1,3,2,1
3,2025-03-13 18:00:00,127,0.831885845033431,3,0.6983744998399117,0.3815954699408174,0.9180896461790423,0.033858123699831655,0.3684449521041091,0,0.5206056644044662,0,1,3,4,0,2
2,2025-03-13 19:00:00,103,0.20874324480729342,3,0.6383970541349013,0.720451618275524,0.13955220416386482,0.7698434862275891,0.4150811767249025,1,0.2582075452866647,0,1,2,0,0,1
2,2025-03-13 20:00:00,121,0.01909371355312009,1,0.3205723698696694,0.33659569738552597,0.5518889510535083,0.7232296085349048,0.6286378380762758,1,0.675132905816086,0,0,1,0,1,2
2,2025-03-13 21:00:00,175,0.7456219228817408,1,0.09335196365549847,0.29064807795609837,0.27402924079786206,0.9650261022379147,0.9145759495221448,1,0.36586468886761186,0,2,0,4,2,2
4,2025-03-13 22:00:00,144,0.32406006000658827,2,0.42720479973234116,0.5419131494603117,0.06506658492648806,0.9317053025221558,0.0359441193299761,1,0.48101069082688963,1,2,3,2,1,0
1,2025-03-13 23:00:00,166,0.5383621495535118,1,0.12861379306420906,0.02369755139259841,0.04978886574927094,0.7628282973960594,0.24348833156295346,0,0.5673291171869124,0,2,0,2,2,0
2,2025-03-14 00:00:00,185,0.8355572421897953,3,0.9481224962191637,0.07985092332240787,0.11545489669726161,0.5204327406130751,0.19352689255144617,0,0.6858983018438979,1,2,0,2,1,1
2,2025-03-14 01:00:00,165,0.8413943073868645,3,0.47530074974171677,0.41851750177904135,0.07124378972989064,0.20354405634243067,0.502206490939372,0,0.058968813658651434,0,1,3,1,0,2
2,2025-03-14 02:00:00,187,0.6406148449533035,1,0.31726573962391114,0.9442153128756744,0.7607689934447723,0.5453183942053721,0.42958909782235577,1,0.5544021009813911,1,1,1,2,1,1
3,2025-03-14 03:00:00,133,0.01685348242982168,3,0.7666613103669722,0.722496101677371,0.4856437712157926,0.7659551047431805,0.7290240177607432,0,0.43051911223345884,1,0,0,0,0,0
3,2025-03-14 04:00:00,190,0.501381086350727,3,0.4980962641798228,0.08820035486279912,0.3429004955493383,0.8965804407699081,0.24224282350308468,0,0.13276921063473773,0,2,1,1,0,2
4,2025-03-14 05:00:00,154,0.17690926006712906,2,0.31003494692111677,0.8474817524874364,0.4184139035489343,0.7903727159712819,0.5944406664622044,0,0.20712842282132526,0,1,1,2,2,0
1,2025-03-14 06:00:00,100,0.5033620160076923,1,0.8123606419069422,0.7333006023868252,0.9292392439607875,0.19452215756489943,0.8838943973601809,1,0.883779260433022,1,1,3,0,1,0
4,2025-03-14 07:00:00,171,0.7087643895620588,3,0.8675881458433594,0.6117719020879941,0.9110355006966381,0.599897731123205,0.9107236636882023,0,0.8716508854688932,0,2,0,1,1,0
1,2025-03-14 08:00:00,186,0.3160884874600476,1,0.6732925476853484,0.8214192874447204,0.7158656005872686,0.33175237872906926,0.9588462947998271,1,0.032215879177648135,1,1,0,0,1,2
3,2025-03-14 09:00:00,137,0.4200227473046002,2,0.046759905581582384,0.404637881632936,0.884953427589795,0.008020973246836594,0.7732620396200125,1,0.6890611905522874,0,0,3,4,1,2
3,2025-03-14 10:00:00,105,0.5578409202197274,1,0.566523947502023,0.22176657155769022,0.3196451636649145,0.199487871221963,0.9060322930060263,0,0.553687478168355,0,0,1,0,2,0
3,2025-03-14 11:00:00,185,0.28443924110362273,3,0.7636498012936757,0.5127065564208642,0.3811362569390754,0.11228188504426306,0.23435519873947142,0,0.9397709972384867,0,2,1,1,2,2
4,2025-03-14 12:00:00,124,0.7017821689621709,1,0.13636841889748008,0.5495778519367046,0.6138518726549281,0.8435051584000366,0.1973931613189419,1,0.9079233334970978,0,0,3,2,2,0
2,2025-03-14 13:00:00,181,0.22884300353451273,3,0.2286081350282041,0.5390473517383081,0.6237704440359549,0.25791099527051187,0.006237672924132021,1,0.5790920164495731,0,1,1,1,0,0
2,2025-03-14 14:00:00,116,0.5138832008262035,3,0.8829430817296131,0.5658332225340991,0.4817755326309492,0.28416463875597575,0.7068234778587725,1,0.13796516877071735,1,0,1,2,0,0
3,2025-03-14 15:00:00,160,0.500870273590869,3,0.019896242676157527,0.9500158464340797,0.4006942559886181,0.9609997513454791,0.9375218914242176,0,0.45920384227244115,0,1,0,2,0,2
2,2025-03-14 16:00:00,111,0.9054061573525877,2,0.7530737743987204,0.903489762736572,0.9865005653595064,0.3787765622664174,0.1867440730743064,1,0.7248662615597974,1,2,1,3,2,1
2,2025-03-14 17:00:00,105,0.5204035754667427,1,0.4739020848222306,0.8769230394616508,0.8213638646412262,0.008401844394394953,0.6368997869214956,1,0.9517058540894374,1,2,1,4,0,1
4,2025-03-14 18:00:00,189,0.5509744393301342,2,0.44687986507093025,0.802516001930976,0.4350332440291728,0.28331080420094334,0.7464518630064434,1,0.36310497442037487,1,1,1,3,1,2
1,2025-03-14 19:00:00,126,0.7788392197362916,1,0.006860881517692485,0.9447314496675773,0.7274872288402967,0.11837518851596318,0.9276657096007681,0,0.7844435808553829,0,1,1,1,0,2
3,2025-03-14 20:00:00,107,0.013706252615272307,2,0.8197969331964121,0.09858333188581522,0.2695345487656811,0.1018451788827277,0.6468196855449857,1,0.6829933017537428,1,0,3,3,2,0
3,2025-03-14 21:00:00,182,0.8520757471888606,0,0.3598647068841836,0.26545149219248887,0.1000600646965778,0.07646403858584083,0.970359194767995,1,0.07723145153952056,1,1,3,2,2,0
4,2025-03-14 22:00:00,164,0.5367640512459825,3,0.5409467401368535,0.495714721055031,0.35244405398256523,0.5934556916733904,0.3445335652468582,1,0.5574814864541783,1,2,3,1,2,1
4,2025-03-14 23:00:00,156,0.7562154450191861,3,0.6775884199029145,0.8476985440359198,0.4030103299029755,0.1885889508344354,0.34979068038203454,1,0.18257164853023772,1,1,1,3,2,0
2,2025-03-15 00:00:00,192,0.9473317545249776,2,0.7029370901714553,0.5058390204335812,0.016387320283902673,0.36089044371959655,0.5429379370081915,1,0.6832020866972334,1,0,3,0,1,1
3,2025-03-15 01:00:00,198,0.9750235930947909,0,0.9564854223133783,0.7490571898238947,0.8150291707510267,0.8628493798834134,0.38337503088861524,0,0.6096509634363154,1,0,2,4,0,1
1,2025-03-15 02:00:00,139,0.36912064529340016,3,0.5315137012498163,0.13910676716144885,0.3592097090450174,0.4241349698234256,0.0011736583198964645,0,0.9730424552449377,0,1,2,0,0,2
4,2025-03-15 03:00:00,113,0.6983400254627363,1,0.39979051227125373,0.25272377298351734,0.5805417164999028,0.9166499177996357,0.7317593151866302,1,0.9353325886707291,1,0,2,1,2,2
1,2025-03-15 04:00:00,134,0.46533039235761786,2,0.9542072122378682,0.7327751725577154,0.07384122166941375,0.49790890039078417,0.7517108682587204,1,0.00823019186441154,1,0,0,3,0,2
1,2025-03-15 05:00:00,147,0.4114223965242475,3,0.642370487207854,0.16491792291483945,0.17492384165460695,0.3985731499856211,0.7469668772043316,1,0.07897015358262884,0,2,1,2,1,1
3,2025-03-15 06:00:00,183,0.24082428931366354,3,0.29814199883685566,0.3518081310275347,0.8899672048679801,0.7509566597813659,0.3448812047410903,1,0.7688880845967426,1,1,0,3,2,2
3,2025-03-15 07:00:00,155,0.5976765253158359,2,0.12632181261322972,0.2651941190992462,0.6088247828607501,0.07214165162912245,0.5222081086399113,1,0.6852983378712664,0,2,3,1,0,1
4,2025-03-15 08:00:00,148,0.5392991960541662,2,0.8429712871910275,0.35031174251775676,0.9505869023388648,0.08848348273780937,0.3598389568805864,1,0.8007369046633273,0,2,1,1,0,2
3,2025-03-15 09:00:00,112,0.17086965037704435,1,0.36222324946826845,0.7092894126071689,0.9990763816197881,0.6523087572507471,0.015789118491987608,0,0.2659760274802213,1,0,2,1,0,1
3,2025-03-15 10:00:00,160,0.3554399889602122,1,0.6607443110756182,0.36832308485992205,0.37188256248492085,0.4868855585219676,0.5623807382646935,1,0.8491711533704733,1,2,1,1,0,0
3,2025-03-15 11:00:00,148,0.8321852102456353,3,0.47094290255386984,0.5560086504123367,0.29879009505947074,0.7910776197977307,0.12354868956118303,1,0.44178776621329185,0,1,0,3,2,0
1,2025-03-15 12:00:00,145,0.3170522431246161,3,0.19884393773229592,0.10002263338931025,0.8586143430046491,0.9172307752102786,0.0798150192086462,0,0.261063800558814,0,1,3,0,2,1
4,2025-03-15 13:00:00,161,0.35617115232236185,2,0.6019152926587188,0.8061220607824696,0.9989377070726525,0.38807865855033596,0.7554941349798374,0,0.00946656288046649,0,1,3,2,1,1
2,2025-03-15 14:00:00,107,0.6839426732311856,3,0.06048926546847966,0.37036746408750765,0.6297886470272291,0.596613697144039,0.009256780704920864,0,0.8712384251147981,0,2,0,2,2,0
1,2025-03-15 15:00:00,142,0.4751348812777664,3,0.41342405974721275,0.649413570325836,0.7953683651929835,0.5006739970638117,0.9590702070433661,0,0.5348217815542892,1,1,1,4,0,1
3,2025-03-15 16:00:00,119,0.6290019230598018,2,0.5468006164179444,0.7263794981415702,0.781967008012026,0.9827250806072734,0.5151716941173099,1,0.9753792011554072,0,1,0,1,0,1
1,2025-03-15 17:00:00,196,0.5512838204788063,3,0.43614630469915894,0.2099094217849338,0.35535414670376625,0.8318429335159296,0.9830860623992188,0,0.7143709157147903,0,2,3,1,0,0
3,2025-03-15 18:00:00,189,0.5938393087668379,3,0.7490156451696224,0.885893865546591,0.5743909506888614,0.9126869281780434,0.05776404308026195,0,0.07935832434953356,0,2,2,1,1,1
3,2025-03-15 19:00:00,138,0.6465698756243268,0,0.8283303155751074,0.6170572151001786,0.8333029647513548,0.2537349803718003,0.5834682547128018,0,0.5877314713649875,1,2,3,0,2,2
1,2025-03-15 20:00:00,184,0.3009766650937937,1,0.7716041703116423,0.42928856188444564,0.6882896350857344,0.7731464969465802,0.3491889854546386,1,0.015991044044780564,0,2,3,1,2,0
4,2025-03-15 21:00:00,148,0.1575451162293783,2,0.03860206523015819,0.1825444005509024,0.02101625260506325,0.2648944405784315,0.8435063943476939,1,0.5572862603120561,0,0,1,4,2,2
3,2025-03-15 22:00:00,163,0.8174094781919677,0,0.19403917911656743,0.9436026599170434,0.3367110740797233,0.20802961701827405,0.36108858335039606,1,0.34946115288955837,1,2,2,4,0,1
4,2025-03-15 23:00:00,161,0.7966631351216603,1,0.5367853708853436,0.7561007657218464,0.14438791364034523,0.9452922886476602,0.2603204127337806,0,0.6429011356495726,1,2,3,0,0,1
2,2025-03-16 00:00:00,153,0.00014912616518727995,1,0.9353108809362125,0.2082707100230187,0.23292732995376614,0.01814359969093271,0.8575816400731056,1,0.541059489531746,0,1,2,1,0,2
3,2025-03-16 01:00:00,108,0.9971910862616965,1,0.8353676274626372,0.3381433552049924,0.905770614405309,0.9664647740329884,0.3745233413676674,0,0.260504980744715,0,1,0,3,1,1
4,2025-03-16 02:00:00,187,0.668050720702273,0,0.8429512784643658,0.8107853197804303,0.036753352777860876,0.14840834671781478,0.01658629950044954,0,0.16138846027812476,0,2,1,3,1,1
4,2025-03-16 03:00:00,136,0.08591336437531719,0,0.30320378615220434,0.6966248466617457,0.2197494446338485,0.8201690718025709,0.39016447502171814,0,0.4040352902877442,1,2,2,2,0,2
2,2025-03-16 04:00:00,148,0.42673787626534665,1,0.42954207422221335,0.7668322594485517,0.3095616024334579,0.27536847466143155,0.6544842416592707,0,0.9868469466831955,1,2,2,0,1,1
4,2025-03-16 05:00:00,140,0.2537526375299366,3,0.4708323442326392,0.44178245743000377,0.6170253004176758,0.35032505561210736,0.25419036410934304,1,0.43505900511014606,0,1,1,3,1,0
4,2025-03-16 06:00:00,116,0.3405240337959954,3,0.15725328711989683,0.7174533455605369,0.5342027877718661,0.21606374570796438,0.43187663266403464,1,0.748516904100258,0,1,0,2,1,2
2,2025-03-16 07:00:00,187,0.5769936165098245,0,0.03085119947914916,0.3869964323163614,0.2182174732249016,0.5856919509705918,0.05648118859116802,1,0.05588704619406247,0,2,2,4,2,2
3,2025-03-16 08:00:00,120,0.4253823861967041,0,0.9474011742944741,0.21151371959339596,0.16416286601118482,0.34771211231328936,0.588032992895323,1,0.37815907393724885,1,1,1,2,1,2
4,2025-03-16 09:00:00,150,0.5816421239127145,0,0.24065937317294783,0.6335336503854252,0.2367550071320041,0.6577408960794038,0.7562902509730618,0,0.5798540388191158,0,1,3,1,0,2
4,2025-03-16 10:00:00,158,0.8145382430711978,1,0.23989509484863936,0.9773641124419864,0.5026154190649982,0.014477854203340357,0.41319548117808913,0,0.7509291223408731,0,2,1,1,2,0
4,2025-03-16 11:00:00,138,0.25112734929354263,3,0.0832029743302034,0.31099457959782406,0.2711514246643994,0.06332062946618677,0.42011782052826385,0,0.5278533775541759,1,1,3,4,1,2
1,2025-03-16 12:00:00,154,0.14518878927359977,0,0.9289916613998912,0.46157936604570937,0.9479040538304665,0.098690328258352,0.08805889462371197,0,0.5147498238517111,0,2,2,0,0,2
2,2025-03-16 13:00:00,140,0.6457608105340943,0,0.5799486578939468,0.6749173932983357,0.4639322702849672,0.418777879102908,0.20175451037902303,0,0.7636545181468192,1,0,2,1,1,1
1,2025-03-16 14:00:00,138,0.2507756786353398,2,0.6673165753296111,0.5422318331987571,0.058666698289612816,0.8155161875075736,0.15447345841465943,1,0.3125036536889405,1,0,2,1,0,2
2,2025-03-16 15:00:00,112,0.9141867949893608,1,0.9120475748481167,0.8445873805221727,0.7294621143470738,0.8890714263468635,0.4815930973892868,1,0.08956372852593729,0,0,0,2,0,1
3,2025-03-16 16:00:00,163,0.9849783210619564,2,0.3456488822045536,0.762784863133493,0.3288468828811981,0.24418310201122662,0.5291764593038937,0,0.3464063608174526,1,1,0,2,1,2
3,2025-03-16 17:00:00,110,0.6248887118170244,3,0.6217514738171346,0.05832810738129374,0.653647905602326,0.5745212835064089,0.9489985949802338,0,0.1580301289184048,1,0,3,2,1,2
4,2025-03-16 18:00:00,118,0.4669896991657838,2,0.038588561610049865,0.9998036328728531,0.2795720896198339,0.7689752273412174,0.07300296757792157,1,0.9659301861263578,0,1,1,3,2,0
2,2025-03-16 19:00:00,110,0.5659048619581378,2,0.18667719216937928,0.7534311831031021,0.5708626025416257,0.2883058680647448,0.59981203367595,1,0.5770392319224582,1,2,3,4,1,1
3,2025-03-16 20:00:00,176,0.22470976041879973,2,0.8316537594815354,0.8650923361302928,0.7723690033934317,0.40876832011409037,0.5264185421114356,0,0.44597365851445325,1,0,1,0,0,0
2,2025-03-16 21:00:00,145,0.5336535465318151,1,0.7671259581620598,0.6520809524355785,0.9283007954474987,0.5240066086085731,0.5161497483781885,1,0.9119742745565131,0,1,2,2,2,1
3,2025-03-16 22:00:00,144,0.2522480212961067,3,0.3506753270145482,0.8574631961932998,0.26109591109440505,0.1339872799161328,0.8731929150414655,1,0.9002699905826654,0,0,1,0,0,2
1,2025-03-16 23:00:00,100,0.6113338111305989,2,0.37686369873678083,0.11249163060597259,0.3348614599703786,0.024837265629198857,0.2053532956241062,0,0.41503404475701133,0,1,0,2,0,0
3,2025-03-17 00:00:00,139,0.7895495944658613,1,0.5337299109275571,0.34818483065609485,0.4643336636329256,0.1519606381451517,0.04053409994301793,0,0.8746057208125769,0,1,1,1,1,1
1,2025-03-17 01:00:00,118,0.3908285182646166,3,0.0,0.8776279584238503,0.9274664871537469,0.6271292715447097,0.6722392973298172,1,0.06294777461055052,0,2,1,0,0,1
3,2025-03-17 02:00:00,175,0.8350731385938516,0,0.24119153880888722,0.20189220215907575,0.9016660048798666,0.07258586219278218,0.3450180470999453,1,0.8856104726999168,1,1,2,3,1,0
4,2025-03-17 03:00:00,171,0.8171991435261439,2,0.2081532308067946,0.07830167430943766,0.08976402972593821,0.18893841636936948,0.017343143815542472,0,0.3097962743516205,1,1,2,2,0,1
1,2025-03-17 04:00:00,171,0.8066946519350789,3,0.25043736425665664,0.7891990143284192,0.13183596088469743,0.33744623548674624,0.2512038541301067,1,0.5646353511459576,1,0,0,4,2,2
3,2025-03-17 05:00:00,160,0.2962702878357565,2,0.8062940081119045,0.8366343237816901,0.4955915663610557,0.07684771777383315,0.30917561420845363,1,0.2688530786117936,1,2,1,1,1,1
4,2025-03-17 06:00:00,111,0.5846324373892683,0,0.27965107019826996,0.16283313949422132,0.10651313803254055,0.19094605827996158,0.6167879991009291,1,0.9848077859067101,1,1,1,2,2,2
1,2025-03-17 07:00:00,160,0.5963577603475753,3,0.19142969447822988,0.8555212632694561,0.34559058100127465,0.9122179025527828,0.172389819231342,0,0.07071097352528465,0,0,1,0,1,1
4,2025-03-17 08:00:00,132,0.472807845371747,1,0.5044160638796045,0.6877021704725963,0.14829949057610856,0.018138302705592135,0.4129371831047841,1,0.44632893264851303,0,2,2,2,2,0
2,2025-03-17 09:00:00,144,0.8678441698346703,3,0.8660798542594121,0.5207774363395059,0.6361908700555526,0.6537704152416131,0.4823810312945207,1,0.6205671357451861,0,1,0,1,1,2
2,2025-03-17 10:00:00,189,0.8889366191540319,1,0.24129698889355167,0.8313908338492498,0.9497979016056495,0.38411135376812156,0.4591353623167078,0,0.6151848904173186,0,0,1,4,2,1
1,2025-03-17 11:00:00,191,0.14992966586835946,3,0.07835638144330992,0.41979904717985783,0.9970591400899814,0.6730326660410897,0.974007423946804,0,0.7384763234881653,1,2,1,4,2,2
3,2025-03-17 12:00:00,168,0.9285463092386997,1,0.35644187117771375,0.19421993351434366,0.3752652186787272,0.588877142039324,0.04526661389440201,1,0.7241163371870982,0,2,1,4,1,0
1,2025-03-17 13:00:00,107,0.8449666580603805,0,0.747994497658081,0.28520926980059613,0.5991452019548571,0.2228207270184357,0.9510273148130992,0,0.7929248049970505,0,2,1,1,1,1
4,2025-03-17 14:00:00,124,0.7817393897846352,0,0.5508794042235559,0.5058373247700253,0.856524928966343,0.8480061392879215,0.5818753979770008,0,0.23341013627325036,1,2,0,2,0,1
3,2025-03-17 15:00:00,190,0.021670034989004744,0,0.8171900375820298,0.532041715756701,0.11736119433349762,0.4918970489291181,0.7957359655895799,1,0.36978994012226407,1,1,0,1,0,2
2,2025-03-17 16:00:00,145,0.19439597225808178,3,0.9601003318958912,0.806686003533275,0.6897408730585276,0.8232743335730142,0.43028113552596303,0,0.38133016254289065,0,1,0,1,1,0
3,2025-03-17 17:00:00,186,0.4284917780290418,0,0.7930403001486315,0.7924374468305473,0.408884037547051,0.40576603782242415,0.45373408260097725,1,0.9558137209204656,1,2,2,2,1,0
2,2025-03-17 18:00:00,129,0.3592415932906581,2,0.6040334157034604,0.5821494102728103,0.2060882735773366,0.9858072490581036,0.8793621478857669,1,0.4086410888411247,1,2,1,3,2,1
3,2025-03-17 19:00:00,146,0.9230620275816633,0,0.49348566188804366,0.7818550153811403,0.4027910422735409,0.771104615923432,0.8959755881843718,0,0.220977285707687,0,1,1,4,2,2
3,2025-03-17 20:00:00,186,0.8196886601793075,1,0.03985918472666605,0.19199624346027136,0.0758392895058373,0.9670276030758063,0.2385145709108556,1,0.6319368061546584,1,0,1,0,0,1
3,2025-03-17 21:00:00,148,0.0027165445464338855,1,0.9848494754421178,0.05008359555145664,0.6955864430044483,0.5143360741043115,0.19905463989941818,1,0.4266173310999546,0,2,1,0,0,1
4,2025-03-17 22:00:00,146,0.38924377453904435,1,0.383539402747167,0.8748368307686273,0.25270737083205264,0.47360465074446667,0.4961452702920177,1,0.24922142307624495,1,1,3,2,0,2
4,2025-03-17 23:00:00,183,0.5566557010710375,3,0.1521059010599013,0.0756102058683302,0.31139878542753247,0.7560335172398969,0.9003195422196455,1,0.7148255363639597,1,1,0,0,2,0
1,2025-03-18 00:00:00,181,0.28004558363974685,2,0.6669883174533378,0.2469901591036918,0.12098217428579801,0.881166132078739,0.32220820323443045,1,0.1909980319051252,1,0,3,3,2,1
1,2025-03-18 01:00:00,117,0.2300093036920968,0,0.28426910630996716,0.6962656173943875,0.8649204572958752,0.9652189275489695,0.6519757661415024,0,0.6329476116293663,1,1,3,1,2,1
2,2025-03-18 02:00:00,165,0.8656651472120085,2,0.5859945316233299,0.40998364540270493,0.49352566730379865,0.32411280510536833,0.7081312366282173,0,0.4298849768445717,0,2,2,4,0,2
4,2025-03-18 03:00:00,167,0.7003955182022953,2,0.5869849413770032,0.8775208309525492,0.5722664187989032,0.7993865422972453,0.7786773266319775,1,0.3183900376461467,1,1,2,0,1,2
2,2025-03-18 04:00:00,193,0.25286010630247235,1,0.4458367131380945,0.2983552590218961,0.5695509083357209,0.2099371807614543,0.5638567384927349,1,0.9459446971180734,0,2,1,0,0,1
1,2025-03-18 05:00:00,132,0.8805265711665673,1,0.8365303752751514,0.01183550970317862,0.41053428997554037,0.5456578232660052,0.4023345397111384,0,0.3236365640207089,0,1,3,2,2,0
2,2025-03-18 06:00:00,135,0.3650653039057701,1,0.26493279018564975,0.30103495163993954,0.19246542793072843,0.17906691516244333,0.9670803765866958,1,0.3467636850470249,1,2,3,2,0,2
1,2025-03-18 07:00:00,181,0.6860360039529563,3,0.4487417507224192,0.5788531704752327,0.7453361486028577,0.3470122757906555,0.6112785705783794,1,0.8705118982359571,1,2,0,1,0,1
4,2025-03-18 08:00:00,118,0.061083857871635755,2,0.5378708372275722,0.376425910789979,0.12696003791208157,0.9323539774819549,0.7285514507478026,1,0.12804191604082066,0,1,3,4,0,0
3,2025-03-18 09:00:00,127,0.17973486703287897,2,0.663901774321654,0.5355887706671577,0.10376632456675483,0.14522965163834023,0.3448433714312633,0,0.10704255562901109,1,2,2,0,0,2
4,2025-03-18 10:00:00,139,0.230290862795025,3,0.7843428871057263,0.8778053883564229,0.710331476560414,0.6326896611996731,0.669916209590911,1,0.2818876403048606,1,1,3,1,2,2
2,2025-03-18 11:00:00,183,0.9576882328326849,3,0.3948744080227917,0.9137439137841913,0.20878043820881917,0.5931497728281054,0.2576296142605574,0,0.5911802725569035,0,1,2,4,0,1
2,2025-03-18 12:00:00,196,0.26438288476776384,3,0.6463102705849773,0.2663035184912319,0.3067636458280232,0.11981736240375751,0.24492470714611225,1,0.3835998814755724,1,1,1,1,2,2
4,2025-03-18 13:00:00,175,0.9835137685739977,2,0.15048737723917793,0.4627519303282065,0.47530002398168747,0.32554331711441664,0.7147039040846843,1,0.608118791708111,0,2,2,0,0,1
4,2025-03-18 14:00:00,114,0.43584236251457875,2,0.9331352433334679,0.5498805461045112,0.4494113296187178,0.5631061378887205,0.5213130783549993,0,0.15878541459729667,1,1,1,2,2,2
1,2025-03-18 15:00:00,140,0.047991916026388665,1,0.38311675679250445,0.9504239709490575,0.7087648049148709,0.18641470761702994,0.6832480068757338,0,0.2606056247037769,1,0,0,2,1,0
