sample_id,timestep,rps,channel_occupancy,packet_loss,latency,label,scenario
501,3,0.46864,0.660229,0.380662,0.3516,2,lunch_restart
501,4,0.394287,0.678236,0.433551,0.377864,2,lunch_restart
501,5,0.434928,0.659913,0.427105,0.397025,2,lunch_restart
501,6,0.456212,0.677081,0.472519,0.357568,2,lunch_restart
501,7,0.461532,0.703718,0.384659,0.377767,2,lunch_restart
501,8,0.516496,0.648355,0.443699,0.425439,2,lunch_restart
501,9,0.470517,0.705859,0.404901,0.432031,2,lunch_restart
502,0,0.116006,0.22985,0.059109,0.092906,0,lunch_restart
502,1,0.115809,0.231681,0.060914,0.113523,0,lunch_restart
502,2,0.127273,0.247181,0.080122,0.089531,0,lunch_restart
502,3,0.118579,0.259346,0.091276,0.093483,0,lunch_restart
502,4,0.13341,0.232861,0.121024,0.108675,0,lunch_restart
502,5,0.157071,0.305406,0.094599,0.145513,0,lunch_restart
502,6,0.15802,0.316941,0.140427,0.122912,0,lunch_restart
502,7,0.171719,0.36366,0.104606,0.132448,0,lunch_restart
502,8,0.211852,0.355992,0.115637,0.122681,0,lunch_restart
502,9,0.224941,0.348434,0.164075,0.159322,0,lunch_restart
503,0,0.021555,0.095248,0.000514,0.029694,0,lunch_restart
503,1,0.010041,0.076225,5.2e-05,0.011684,0,lunch_restart
503,2,0.026298,0.068586,0.003148,0.012233,0,lunch_restart
503,3,0.024493,0.077396,6.9e-05,0.029555,0,lunch_restart
503,4,0.040704,0.099093,0.024655,0.038163,0,lunch_restart
503,5,0.03052,0.119051,0.025825,0.032848,0,lunch_restart
503,6,0.037986,0.150054,0.01693,0.035493,0,lunch_restart
503,7,0.062012,0.094382,0.005912,0.044004,0,lunch_restart
503,8,0.073524,0.134955,0.014296,0.062838,0,lunch_restart
503,9,0.074324,0.130023,0.004401,0.059086,0,lunch_restart
504,0,0.029982,0.0962,0.002731,0.029908,0,lunch_restart
504,1,0.024339,0.07796,0.00033,0.029412,0,lunch_restart
504,2,0.016008,0.089872,0.004317,0.01139,0,lunch_restart
504,3,0.029464,0.055196,0.004515,0.023556,0,lunch_restart
504,4,0.022695,0.055861,0.003153,0.021699,0,lunch_restart
504,5,0.025387,0.085015,0.000321,0.028601,0,lunch_restart
504,6,0.016874,0.052543,0.003772,0.021559,0,lunch_restart
504,7,0.014335,0.085572,0.000687,0.019149,0,lunch_restart
504,8,0.018996,0.061533,0.003027,0.018979,0,lunch_restart
504,9,0.018334,0.061738,0.005323,0.027072,0,lunch_restart
505,0,0.026644,0.08133,0.003706,0.011913,0,lunch_restart
505,1,0.014623,0.057842,0.004638,0.024044,0,lunch_restart
505,2,0.027642,0.090823,0.006301,0.024087,0,lunch_restart
505,3,0.022191,0.082034,0.001793,0.014496,0,lunch_restart
505,4,0.026464,0.096849,0.000692,0.019813,0,lunch_restart
505,5,0.01137,0.083479,0.002859,0.023249,0,lunch_restart
505,6,0.017138,0.050861,0.003645,0.027947,0,lunch_restart
505,7,0.020497,0.075518,0.00152,0.012209,0,lunch_restart
505,8,0.021539,0.095183,0.005937,0.027844,0,lunch_restart
505,9,0.011981,0.061615,0.005326,0.028448,0,lunch_restart
506,0,0.280858,0.420398,0.21193,0.207242,1,lunch_restart
506,1,0.267531,0.455896,0.232404,0.220343,1,lunch_restart
506,2,0.28479,0.509891,0.253096,0.245429,1,lunch_restart
506,3,0.306053,0.528188,0.250628,0.217387,1,lunch_restart
506,4,0.312493,0.565289,0.234397,0.233676,1,lunch_restart
506,5,0.322274,0.50488,0.279234,0.240404,1,lunch_restart
506,6,0.347062,0.567167,0.239873,0.27634,1,lunch_restart
506,7,0.339561,0.560765,0.300124,0.303056,1,lunch_restart
506,8,0.33483,0.576054,0.294237,0.240755,1,lunch_restart
506,9,0.360306,0.620172,0.320771,0.281237,1,lunch_restart
507,0,0.361601,0.313951,0.080946,0.119163,1,emergency_ramp
507,1,0.492938,0.388081,0.082455,0.159834,1,emergency_ramp
507,2,0.399332,0.339048,0.070861,0.077202,1,emergency_ramp
507,3,0.311978,0.317565,0.044543,0.155668,1,emergency_ramp
507,4,0.467141,0.386911,0.091715,0.146548,1,emergency_ramp
507,5,0.345446,0.302441,0.073061,0.158585,1,emergency_ramp
507,6,0.475751,0.343575,0.067659,0.136619,1,emergency_ramp
507,7,0.483288,0.372414,0.071173,0.145699,1,emergency_ramp
507,8,0.314553,0.369554,0.038859,0.11946,1,emergency_ramp
507,9,0.481931,0.414086,0.144829,0.179449,1,emergency_ramp
508,0,0.086241,0.196207,0.039252,0.058056,0,lunch_restart
508,1,0.077253,0.184278,0.058889,0.07558,0,lunch_restart
508,2,0.113556,0.179754,0.052686,0.062083,0,lunch_restart
508,3,0.079355,0.191655,0.06444,0.07862,0,lunch_restart
508,4,0.104123,0.220154,0.048379,0.0738,0,lunch_restart
508,5,0.108469,0.240959,0.068343,0.091088,0,lunch_restart
508,6,0.10518,0.226861,0.037397,0.102094,0,lunch_restart
508,7,0.113149,0.245568,0.062295,0.088564,0,lunch_restart
508,8,0.136627,0.21927,0.053226,0.109025,0,lunch_restart
508,9,0.117268,0.237845,0.074736,0.088449,0,lunch_restart
509,0,0.296193,0.488909,0.204109,0.164775,2,startup_surge
509,1,0.365582,0.480881,0.208099,0.206741,2,startup_surge
509,2,0.366479,0.493011,0.23639,0.222372,2,startup_surge
509,3,0.381128,0.574341,0.201222,0.211643,2,startup_surge
509,4,0.406123,0.635881,0.215067,0.227239,2,startup_surge
509,5,0.563908,0.727207,0.264282,0.33828,2,startup_surge
509,6,0.518066,0.739785,0.351864,0.265341,2,startup_surge
509,7,0.615539,0.717544,0.220133,0.385381,2,startup_surge
509,8,0.641694,0.729265,0.269853,0.223847,2,startup_surge
509,9,0.684537,0.673898,0.370972,0.181101,2,startup_surge
510,0,0.062981,0.180985,0.023725,0.039848,0,startup_surge
510,1,0.057804,0.123672,0.011035,0.029407,0,startup_surge
510,2,0.062812,0.118015,0.019338,0.040445,0,startup_surge
510,3,0.105624,0.20348,0.030944,0.076727,0,startup_surge
510,4,0.139033,0.164524,0.059131,0.067289,0,startup_surge
510,5,0.106148,0.261404,0.091308,0.071131,0,startup_surge
510,6,0.139945,0.238258,0.032705,0.027156,0,startup_surge
510,7,0.146712,0.271041,0.039959,0.093938,0,startup_surge
510,8,0.158976,0.307429,0.086783,0.089336,0,startup_surge
510,9,0.14442,0.287591,0.051033,0.086799,0,startup_surge
511,0,0.359175,0.382057,0.0985,0.158294,0,emergency_ramp
511,1,0.471961,0.313125,0.037366,0.101526,0,emergency_ramp
511,2,0.383823,0.324013,0.03725,0.088536,0,emergency_ramp
511,3,0.461557,0.375689,0.090943,0.138007,0,emergency_ramp
511,4,0.380554,0.360256,0.0369,0.118805,0,emergency_ramp
511,5,0.32679,0.334636,0.093825,0.150454,0,emergency_ramp
511,6,0.338924,0.341793,0.039601,0.070637,0,emergency_ramp
511,7,0.476241,0.339468,0.040829,0.065467,0,emergency_ramp
511,8,0.336248,0.350207,0.055384,0.154315,0,emergency_ramp
511,9,0.487089,0.344013,0.081785,0.104599,0,emergency_ramp
512,0,0.361519,0.466467,0.137733,0.128148,1,imbalanced_ap_load
512,1,0.365649,0.468954,0.140627,0.185171,1,imbalanced_ap_load
512,2,0.363977,0.50164,0.123974,0.170342,1,imbalanced_ap_load
512,3,0.361329,0.484464,0.089988,0.15738,1,imbalanced_ap_load
512,4,0.372004,0.507163,0.157791,0.168316,1,imbalanced_ap_load
512,5,0.386731,0.546211,0.145737,0.202114,1,imbalanced_ap_load
512,6,0.426792,0.559787,0.18039,0.209304,1,imbalanced_ap_load
512,7,0.398032,0.560168,0.20721,0.24281,1,imbalanced_ap_load
512,8,0.427599,0.552909,0.172313,0.22398,1,imbalanced_ap_load
512,9,0.455186,0.551454,0.20902,0.240389,1,imbalanced_ap_load
513,0,0.137997,0.255781,0.132023,0.124988,1,lunch_restart
513,1,0.189288,0.326558,0.120765,0.123836,1,lunch_restart
513,2,0.142045,0.317878,0.104878,0.141322,1,lunch_restart
513,3,0.153833,0.328192,0.145271,0.139457,1,lunch_restart
513,4,0.20277,0.324356,0.172585,0.151409,1,lunch_restart
513,5,0.205222,0.389185,0.171271,0.133732,1,lunch_restart
513,6,0.213293,0.370335,0.141036,0.176261,1,lunch_restart
513,7,0.19825,0.418462,0.17337,0.176881,1,lunch_restart
513,8,0.22772,0.408853,0.199409,0.195077,1,lunch_restart
513,9,0.282486,0.446399,0.195448,0.165587,1,lunch_restart
514,0,0.102319,0.206793,0.107031,0.065483,0,startup_surge
514,1,0.137273,0.207173,0.023339,0.09228,0,startup_surge
514,2,0.098868,0.240758,0.04335,0.0652,0,startup_surge
514,3,0.156174,0.28111,0.039272,0.082555,0,startup_surge
514,4,0.156169,0.261459,0.100563,0.094733,0,startup_surge
514,5,0.192865,0.34297,0.058438,0.082227,0,startup_surge
514,6,0.193622,0.290851,0.112828,0.109545,0,startup_surge
514,7,0.223691,0.271696,0.11431,0.128504,0,startup_surge
514,8,0.219445,0.331634,0.107508,0.121866,0,startup_surge
514,9,0.203065,0.335383,0.156553,0.119965,0,startup_surge
515,0,0.01547,0.064231,0.002732,0.020367,0,lunch_restart
515,1,0.013831,0.088663,0.001396,0.028037,0,lunch_restart
515,2,0.028636,0.082476,0.005906,0.025791,0,lunch_restart
515,3,0.020991,0.094381,0.006578,0.011139,0,lunch_restart
515,4,0.015028,0.06831,0.004735,0.022549,0,lunch_restart
515,5,0.018432,0.075258,0.003437,0.019894,0,lunch_restart
515,6,0.010593,0.05721,0.006089,0.01827,0,lunch_restart
515,7,0.010072,0.092638,0.003501,0.010675,0,lunch_restart
515,8,0.016855,0.08093,0.002303,0.027562,0,lunch_restart
515,9,0.024152,0.095526,0.001247,0.016542,0,lunch_restart
516,0,0.100771,0.201748,0.049138,0.06088,0,lunch_restart
516,1,0.100955,0.212152,0.059326,0.071878,0,lunch_restart
516,2,0.106793,0.224236,0.055436,0.079311,0,lunch_restart
516,3,0.107381,0.22303,0.05732,0.076142,0,lunch_restart
516,4,0.117002,0.235587,0.042778,0.074249,0,lunch_restart
516,5,0.104444,0.240518,0.064335,0.078971,0,lunch_restart
516,6,0.116758,0.27179,0.072774,0.099907,0,lunch_restart
516,7,0.120145,0.275299,0.065609,0.10893,0,lunch_restart
516,8,0.157491,0.22837,0.066865,0.11536,0,lunch_restart
516,9,0.14034,0.320818,0.094578,0.129467,0,lunch_restart
517,0,0.324991,0.555956,0.272182,0.259403,2,lunch_restart
517,1,0.323631,0.561123,0.31529,0.242817,2,lunch_restart
517,2,0.318122,0.573453,0.284464,0.244965,2,lunch_restart
517,3,0.345754,0.585681,0.297793,0.291974,2,lunch_restart
517,4,0.358318,0.587369,0.295362,0.244356,2,lunch_restart
517,5,0.363983,0.595982,0.340924,0.277827,2,lunch_restart
517,6,0.406428,0.604638,0.364278,0.267921,2,lunch_restart
517,7,0.361416,0.601638,0.312751,0.333214,2,lunch_restart
517,8,0.371337,0.630195,0.343233,0.290419,2,lunch_restart
517,9,0.422697,0.674783,0.389314,0.344972,2,lunch_restart
518,0,0.510243,0.748678,0.232743,0.211652,2,startup_surge
518,1,0.480689,0.675727,0.448829,0.382614,2,startup_surge
518,2,0.657778,0.67485,0.439045,0.216417,2,startup_surge
518,3,0.488321,0.771308,0.269792,0.242638,2,startup_surge
518,4,0.494817,0.707709,0.359231,0.213795,2,startup_surge
518,5,0.599846,0.696114,0.381805,0.205408,2,startup_surge
518,6,0.668641,0.71863,0.460322,0.184653,2,startup_surge
518,7,0.499109,0.739544,0.380932,0.192187,2,startup_surge
518,8,0.527581,0.774675,0.323771,0.218421,2,startup_surge
518,9,0.644351,0.694374,0.312255,0.191744,2,startup_surge
519,0,0.023958,0.05328,0.00594,0.017544,0,lunch_restart
519,1,0.021284,0.094935,0.005275,0.018125,0,lunch_restart
519,2,0.023845,0.085506,0.001478,0.023632,0,lunch_restart
519,3,0.012965,0.066344,0.001614,0.028047,0,lunch_restart
519,4,0.014122,0.070123,0.003268,0.011221,0,lunch_restart
519,5,0.017354,0.071605,0.002202,0.018985,0,lunch_restart
519,6,0.028868,0.071655,0.003699,0.017956,0,lunch_restart
519,7,0.015974,0.05103,0.001446,0.029296,0,lunch_restart
519,8,0.012574,0.05905,0.002716,0.02412,0,lunch_restart
519,9,0.019258,0.071791,0.006107,0.029098,0,lunch_restart
520,0,0.09825,0.138174,0.009208,0.033723,0,startup_surge
520,1,0.067544,0.189545,0.012062,0.053637,0,startup_surge
520,2,0.095713,0.186822,0.017946,0.038772,0,startup_surge
520,3,0.089652,0.147566,0.000111,0.033255,0,startup_surge
520,4,0.061306,0.171828,0.000138,0.027078,0,startup_surge
520,5,0.07814,0.14521,0.007793,0.025024,0,startup_surge
520,6,0.108368,0.16694,0.012356,0.085876,0,startup_surge
520,7,0.133893,0.234805,0.01969,0.089477,0,startup_surge
520,8,0.133317,0.279481,0.070241,0.068252,0,startup_surge
520,9,0.128839,0.31156,0.090258,0.038678,0,startup_surge
521,0,0.027825,0.078225,0.001414,0.010228,0,lunch_restart
521,1,0.019357,0.067102,0.005975,0.012466,0,lunch_restart
521,2,0.015912,0.052438,0.005659,0.013811,0,lunch_restart
521,3,0.021468,0.09317,0.00186,0.027716,0,lunch_restart
521,4,0.028484,0.08377,0.002536,0.020913,0,lunch_restart
521,5,0.023617,0.097761,0.006392,0.016219,0,lunch_restart
521,6,0.029103,0.090022,0.002613,0.010882,0,lunch_restart
521,7,0.021583,0.077969,0.002183,0.01071,0,lunch_restart
521,8,0.010424,0.073019,0.001337,0.02155,0,lunch_restart
521,9,0.018958,0.09733,0.002718,0.024062,0,lunch_restart
522,0,0.340173,0.418832,0.090002,0.156678,1,imbalanced_ap_load
522,1,0.351772,0.451287,0.119551,0.140807,1,imbalanced_ap_load
522,2,0.342376,0.449538,0.135385,0.173538,1,imbalanced_ap_load
522,3,0.380927,0.498063,0.1266,0.155182,1,imbalanced_ap_load
522,4,0.369417,0.493212,0.139958,0.175612,1,imbalanced_ap_load
522,5,0.366155,0.524296,0.164607,0.180989,1,imbalanced_ap_load
522,6,0.384118,0.536182,0.164961,0.19398,1,imbalanced_ap_load
522,7,0.410495,0.552748,0.173806,0.217707,1,imbalanced_ap_load
522,8,0.392614,0.531914,0.16433,0.209886,1,imbalanced_ap_load
522,9,0.404476,0.572419,0.188955,0.219829,1,imbalanced_ap_load
523,0,0.012759,0.053765,0.00295,0.023862,0,lunch_restart
523,1,0.020205,0.087431,0.003245,0.011998,0,lunch_restart
523,2,0.017675,0.053199,0.005079,0.017325,0,lunch_restart
523,3,0.028263,0.063857,0.001692,0.011601,0,lunch_restart
523,4,0.020219,0.062835,0.000648,0.020831,0,lunch_restart
523,5,0.019039,0.094571,0.006385,0.024003,0,lunch_restart
523,6,0.027247,0.076724,0.004664,0.011131,0,lunch_restart
523,7,0.025922,0.092154,0.004348,0.028443,0,lunch_restart
523,8,0.024278,0.079114,0.00222,0.017483,0,lunch_restart
523,9,0.020547,0.090345,0.006638,0.014696,0,lunch_restart
524,0,0.820353,0.869687,0.713579,0.650829,3,emergency_ramp
524,1,0.840377,0.86054,0.675066,0.655342,3,emergency_ramp
524,2,0.801388,0.868633,0.715117,0.658663,3,emergency_ramp
524,3,0.783879,0.897528,0.786033,0.795454,3,emergency_ramp
524,4,0.885637,0.923014,0.804294,0.717097,3,emergency_ramp
524,5,0.831777,0.905189,0.811368,0.77114,3,emergency_ramp
524,6,0.852511,0.889603,0.845052,0.804202,3,emergency_ramp
524,7,0.888719,0.902786,0.828916,0.812759,3,emergency_ramp
524,8,0.862882,0.927288,0.822859,0.829566,3,emergency_ramp
524,9,0.849884,0.947863,0.856591,0.745864,3,emergency_ramp
525,0,0.024389,0.060913,0.003663,0.028522,0,lunch_restart
525,1,0.022183,0.07371,0.003371,0.012822,0,lunch_restart
525,2,0.019209,0.051048,0.004905,0.015042,0,lunch_restart
525,3,0.019423,0.066505,0.003964,0.010709,0,lunch_restart
525,4,0.00976,0.09701,0.022301,0.041911,0,lunch_restart
525,5,0.034643,0.103202,0.018393,0.030913,0,lunch_restart
525,6,0.050019,0.146636,0.007405,0.023594,0,lunch_restart
525,7,0.055408,0.134875,0.003687,0.0631,0,lunch_restart
525,8,0.054002,0.139073,0.027195,0.035661,0,lunch_restart
525,9,0.072171,0.147079,0.013519,0.057118,0,lunch_restart
526,0,0.37431,0.302838,0.04763,0.099723,0,emergency_ramp
526,1,0.471635,0.344328,0.096318,0.158707,0,emergency_ramp
526,2,0.419017,0.363271,0.070668,0.074035,0,emergency_ramp
526,3,0.425692,0.317715,0.042043,0.148107,0,emergency_ramp
526,4,0.420231,0.332639,0.086561,0.100717,0,emergency_ramp
526,5,0.387833,0.328828,0.074515,0.1117,0,emergency_ramp
526,6,0.336398,0.37442,0.086878,0.142433,0,emergency_ramp
526,7,0.309087,0.387889,0.073447,0.1585,0,emergency_ramp
526,8,0.355935,0.3454,0.09091,0.062667,0,emergency_ramp
526,9,0.496019,0.335766,0.082393,0.094792,0,emergency_ramp
527,0,0.264958,0.449282,0.250156,0.232602,1,lunch_restart
527,1,0.228935,0.437067,0.247478,0.234991,1,lunch_restart
527,2,0.284217,0.495994,0.196557,0.231141,1,lunch_restart
527,3,0.324716,0.485102,0.229818,0.221252,1,lunch_restart
527,4,0.287375,0.564679,0.241521,0.2404,1,lunch_restart
527,5,0.332028,0.553536,0.26507,0.256486,1,lunch_restart
527,6,0.335047,0.568513,0.289303,0.272557,1,lunch_restart
527,7,0.332012,0.520981,0.260314,0.292207,1,lunch_restart
527,8,0.334443,0.598129,0.312258,0.292984,1,lunch_restart
527,9,0.340973,0.58942,0.325435,0.304337,1,lunch_restart
528,0,0.075265,0.159788,0.00733,0.046367,0,startup_surge
528,1,0.11879,0.176608,0.080081,0.078497,0,startup_surge
528,2,0.131283,0.251727,0.057576,0.065066,0,startup_surge
528,3,0.115661,0.254894,0.071759,0.085582,0,startup_surge
528,4,0.15344,0.325272,0.096842,0.071171,0,startup_surge
528,5,0.163025,0.254927,0.100558,0.098633,0,startup_surge
528,6,0.188796,0.311576,0.106927,0.112225,0,startup_surge
528,7,0.223761,0.29915,0.076663,0.095369,0,startup_surge
528,8,0.207956,0.347186,0.073274,0.116525,0,startup_surge
528,9,0.198,0.360021,0.104067,0.106855,0,startup_surge
529,0,0.07291,0.184516,0.049306,0.065267,0,lunch_restart
529,1,0.088895,0.193832,0.040529,0.090253,0,lunch_restart
529,2,0.079648,0.199484,0.028326,0.079829,0,lunch_restart
529,3,0.082057,0.20366,0.044433,0.070159,0,lunch_restart
529,4,0.107255,0.212075,0.054176,0.080937,0,lunch_restart
529,5,0.117231,0.218869,0.050389,0.062186,0,lunch_restart
529,6,0.097183,0.229643,0.062656,0.063678,0,lunch_restart
529,7,0.108274,0.239483,0.058951,0.083228,0,lunch_restart
529,8,0.125156,0.22011,0.057182,0.090457,0,lunch_restart
529,9,0.119219,0.238146,0.055807,0.100944,0,lunch_restart
530,0,0.165496,0.304594,0.140695,0.137974,1,lunch_restart
530,1,0.19205,0.346501,0.144818,0.143888,1,lunch_restart
530,2,0.171305,0.361469,0.126582,0.174415,1,lunch_restart
530,3,0.202829,0.412298,0.19082,0.140233,1,lunch_restart
530,4,0.232233,0.380446,0.142551,0.159364,1,lunch_restart
530,5,0.241491,0.419295,0.171816,0.193698,1,lunch_restart
530,6,0.24339,0.388734,0.197144,0.206844,1,lunch_restart
530,7,0.261562,0.415753,0.194167,0.221533,1,lunch_restart
530,8,0.287687,0.488395,0.270013,0.208872,1,lunch_restart
530,9,0.293603,0.501513,0.194445,0.21203,1,lunch_restart
531,0,0.087541,0.172125,0.025313,0.04451,0,startup_surge
531,1,0.056602,0.149507,0.008911,0.023795,0,startup_surge
531,2,0.063735,0.147066,0.000429,0.038793,0,startup_surge
531,3,0.06262,0.15632,0.030475,0.058375,0,startup_surge
531,4,0.080401,0.181836,0.012034,0.028315,0,startup_surge
531,5,0.062918,0.164743,0.008403,0.023362,0,startup_surge
531,6,0.075794,0.114398,0.015869,0.031223,0,startup_surge
531,7,0.072107,0.114041,0.008312,0.041917,0,startup_surge
531,8,0.079283,0.14159,0.024441,0.05474,0,startup_surge
531,9,0.067568,0.165909,0.010227,0.034192,0,startup_surge
532,0,0.43082,0.563044,0.193955,0.195669,2,imbalanced_ap_load
532,1,0.409138,0.505159,0.179195,0.238048,2,imbalanced_ap_load
532,2,0.437763,0.586072,0.206249,0.237181,2,imbalanced_ap_load
532,3,0.458808,0.581748,0.180446,0.244448,2,imbalanced_ap_load
532,4,0.460641,0.586006,0.207793,0.241704,2,imbalanced_ap_load
532,5,0.456307,0.646553,0.212817,0.278369,2,imbalanced_ap_load
532,6,0.474272,0.613839,0.241599,0.250323,2,imbalanced_ap_load
532,7,0.454017,0.672034,0.22922,0.276706,2,imbalanced_ap_load
532,8,0.47348,0.63892,0.243292,0.332396,2,imbalanced_ap_load
532,9,0.460937,0.66518,0.275465,0.306212,2,imbalanced_ap_load
533,0,0.066996,0.174861,0.003112,0.027227,0,startup_surge
533,1,0.058373,0.176567,0.008144,0.059535,0,startup_surge
533,2,0.052996,0.151104,0.032122,0.040185,0,startup_surge
533,3,0.071895,0.142502,0.031183,0.026156,0,startup_surge
533,4,0.098593,0.138291,0.009734,0.038696,0,startup_surge
533,5,0.0521,0.113664,0.0182,0.023606,0,startup_surge
533,6,0.096358,0.197291,0.019706,0.053665,0,startup_surge
533,7,0.063801,0.167551,0.032651,0.045574,0,startup_surge
533,8,0.052868,0.150774,0.020773,0.040834,0,startup_surge
533,9,0.058642,0.162995,0.028321,0.049196,0,startup_surge
534,0,0.186614,0.316816,0.092847,0.129384,1,startup_surge
534,1,0.218922,0.356378,0.143052,0.102975,1,startup_surge
534,2,0.19185,0.385866,0.135376,0.114193,1,startup_surge
534,3,0.22917,0.366672,0.122301,0.142408,1,startup_surge
534,4,0.239194,0.367314,0.131761,0.12511,1,startup_surge
534,5,0.237867,0.423921,0.147315,0.117742,1,startup_surge
534,6,0.299077,0.424218,0.166492,0.131818,1,startup_surge
534,7,0.297868,0.447562,0.213894,0.17637,1,startup_surge
534,8,0.301889,0.47841,0.197297,0.156745,1,startup_surge
534,9,0.337948,0.513132,0.217144,0.173631,1,startup_surge
535,0,0.086718,0.108992,0.026075,0.032744,0,startup_surge
535,1,0.072352,0.225697,0.009994,0.034012,0,startup_surge
535,2,0.096359,0.228987,0.013517,0.066642,0,startup_surge
535,3,0.106945,0.226959,0.034049,0.051367,0,startup_surge
535,4,0.133661,0.218216,0.029541,0.057012,0,startup_surge
535,5,0.135136,0.257466,0.084294,0.082381,0,startup_surge
535,6,0.149426,0.312555,0.072331,0.10946,0,startup_surge
535,7,0.171869,0.242863,0.107246,0.104449,0,startup_surge
535,8,0.203039,0.259602,0.082376,0.111773,0,startup_surge
535,9,0.224082,0.302906,0.09208,0.106357,0,startup_surge
536,0,0.016966,0.051047,0.002082,0.020368,0,lunch_restart
536,1,0.020056,0.074022,0.005647,0.027159,0,lunch_restart
536,2,0.023452,0.06608,0.002173,0.028411,0,lunch_restart
536,3,0.017576,0.084308,0.000802,0.016403,0,lunch_restart
536,4,0.019759,0.085291,0.003325,0.026469,0,lunch_restart
536,5,0.02192,0.084919,0.004224,0.02675,0,lunch_restart
536,6,0.01006,0.069592,0.00184,0.018246,0,lunch_restart
536,7,0.020058,0.09022,0.010594,0.046247,0,lunch_restart
536,8,0.036537,0.096084,0.017933,0.027331,0,lunch_restart
536,9,0.040409,0.093677,0.015219,0.017501,0,lunch_restart
537,0,0.292817,0.532022,0.218821,0.227754,1,lunch_restart
537,1,0.314519,0.546622,0.23841,0.231041,1,lunch_restart
537,2,0.331659,0.561775,0.214423,0.268831,1,lunch_restart
537,3,0.294708,0.537825,0.250424,0.246567,1,lunch_restart
537,4,0.352586,0.583065,0.315824,0.279195,1,lunch_restart
537,5,0.369512,0.590546,0.296606,0.313169,1,lunch_restart
537,6,0.373462,0.567451,0.276598,0.316837,1,lunch_restart
537,7,0.371923,0.577434,0.323932,0.31305,1,lunch_restart
537,8,0.399194,0.58972,0.324174,0.280672,1,lunch_restart
537,9,0.402892,0.627811,0.432459,0.291288,1,lunch_restart
538,0,0.107255,0.212075,0.054176,0.080937,0,lunch_restart
538,1,0.117231,0.218869,0.050389,0.062186,0,lunch_restart
538,2,0.097183,0.229643,0.062656,0.063678,0,lunch_restart
538,3,0.108274,0.239483,0.058951,0.083228,0,lunch_restart
538,4,0.125156,0.22011,0.057182,0.090457,0,lunch_restart
538,5,0.119219,0.238146,0.055807,0.100944,0,lunch_restart
538,6,0.109762,0.265667,0.08413,0.098872,0,lunch_restart
538,7,0.135834,0.290707,0.067283,0.131444,0,lunch_restart
538,8,0.14757,0.306329,0.108303,0.122127,0,lunch_restart
538,9,0.154694,0.297529,0.109743,0.145499,0,lunch_restart
539,0,0.025074,0.05203,0.00435,0.016699,0,lunch_restart
539,1,0.028806,0.086355,0.003903,0.014416,0,lunch_restart
539,2,0.013446,0.067693,0.001828,0.028291,0,lunch_restart
539,3,0.028649,0.056644,0.004879,0.025395,0,lunch_restart
539,4,0.024195,0.096827,0.001412,0.014465,0,lunch_restart
539,5,0.022246,0.051007,0.003417,0.014821,0,lunch_restart
539,6,0.024785,0.089484,0.001268,0.022649,0,lunch_restart
539,7,0.014381,0.070144,0.002335,0.019328,0,lunch_restart
539,8,0.011235,0.069015,0.003326,0.016155,0,lunch_restart
539,9,0.014287,0.070631,0.003816,0.026699,0,lunch_restart
540,0,0.014811,0.089713,0.001339,0.0163,0,lunch_restart
540,1,0.013208,0.093243,0.005398,0.015508,0,lunch_restart
540,2,0.011418,0.098824,0.001645,0.01202,0,lunch_restart
540,3,0.024227,0.090427,0.001482,0.021547,0,lunch_restart
540,4,0.013724,0.056188,0.004482,0.015313,0,lunch_restart
540,5,0.013953,0.097356,0.002658,0.026857,0,lunch_restart
540,6,0.013394,0.09075,0.00557,0.023655,0,lunch_restart
540,7,0.016116,0.060616,0.004255,0.010078,0,lunch_restart
540,8,0.028824,0.05826,0.001921,0.021313,0,lunch_restart
540,9,0.019732,0.096821,0.003986,0.014637,0,lunch_restart
541,0,0.06046,0.122929,0.018794,0.040239,0,startup_surge
541,1,0.081558,0.1541,0.018793,0.026146,0,startup_surge
541,2,0.093438,0.122549,0.015232,0.024089,0,startup_surge
541,3,0.089754,0.122733,0.032329,0.037659,0,startup_surge
541,4,0.064835,0.142546,0.010684,0.032381,0,startup_surge
541,5,0.095104,0.178833,0.01676,0.052832,0,startup_surge
541,6,0.069329,0.127946,0.021179,0.039519,0,startup_surge
541,7,0.094938,0.125156,0.023018,0.049643,0,startup_surge
541,8,0.055173,0.150264,0.028178,0.046453,0,startup_surge
541,9,0.09677,0.135262,0.007362,0.058052,0,startup_surge
542,0,0.011321,0.082605,0.003513,0.017222,0,lunch_restart
542,1,0.0296,0.089918,0.00639,0.01051,0,lunch_restart
542,2,0.020106,0.073129,0.006385,0.019544,0,lunch_restart
542,3,0.013238,0.077124,0.001137,0.027722,0,lunch_restart
542,4,0.014673,0.082273,0.005954,0.019327,0,lunch_restart
542,5,0.014549,0.058753,0.002923,0.020187,0,lunch_restart
542,6,0.020255,0.088559,0.003121,0.021431,0,lunch_restart
542,7,0.018802,0.051654,0.004923,0.029498,0,lunch_restart
542,8,0.02255,0.061868,0.003378,0.01582,0,lunch_restart
542,9,0.018032,0.099247,0.004799,0.029187,0,lunch_restart
543,0,0.450234,0.385763,0.099837,0.066351,1,emergency_ramp
543,1,0.357541,0.352149,0.082295,0.069226,1,emergency_ramp
543,2,0.416487,0.377028,0.082056,0.078137,1,emergency_ramp
543,3,0.335456,0.371931,0.039592,0.135316,1,emergency_ramp
