timestamp,scenario,poll_interval_s,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,latency_ms,probe_jitter_ms,probe_loss_pct,probe_ok,packet_loss_udp_percent,tx_retx_delta,tx_packets_delta,tx_retry_ratio,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_min,sta_tx_bitrate_mean,throughput_score,occupancy_score,jitter_score,loss_score,latency_score,retry_score,congestion_score,label
2026-08-28 21:10:22,step_run5,1.013,0.38,13.33,instantaneous_fallback,1.988,1.057,0.0,1,,14,223,0.0601,-35.67,3,0.0,-35.67,6.5,6.5,0.0025,0.0833,0.0132,0.0,0.0083,0.1502,0.0833,0
2026-08-28 21:10:23,step_run5,1.015,0.37,23.33,instantaneous_fallback,1.988,1.057,0.0,1,,0,206,0.0565,-35.67,3,0.0,-35.67,6.5,39.4,0.0025,0.1458,0.0132,0.0,0.0083,0.1413,0.1458,0
2026-08-28 21:10:24,step_run5,1.015,0.38,23.33,instantaneous_fallback,2.508,0.875,0.0,1,,0,225,0.0125,-35.67,3,0.0,-35.67,6.5,6.5,0.0025,0.1458,0.0109,0.0,0.0104,0.0312,0.1458,0
2026-08-28 21:10:25,step_run5,1.018,0.37,16.67,instantaneous_fallback,2.551,0.875,0.0,1,,2,213,0.0146,-36.0,3,-0.33,-35.73,6.5,6.5,0.0025,0.1042,0.0109,0.0,0.0106,0.0365,0.1042,0
2026-08-28 21:10:26,step_run5,1.018,0.38,16.67,instantaneous_fallback,3.743,0.886,0.0,1,,6,225,0.0197,-35.67,3,0.33,-35.73,6.5,6.5,0.0025,0.1042,0.0111,0.0,0.0156,0.0493,0.1042,0
2026-08-28 21:10:27,step_run5,1.017,0.37,20.0,instantaneous_fallback,4.092,0.886,0.0,1,,4,214,0.011,-35.67,3,0.0,-35.73,6.5,6.5,0.0025,0.125,0.0111,0.0,0.017,0.0275,0.125,0
2026-08-28 21:10:28,step_run5,1.02,0.19,20.0,instantaneous_fallback,4.092,1.359,0.0,1,,12,112,0.0237,-36.0,3,-0.33,-35.8,6.5,6.5,0.0013,0.125,0.017,0.0,0.017,0.0593,0.125,0
2026-08-28 21:10:29,step_run5,1.015,0.37,17.24,delta,4.092,1.359,0.0,1,,0,202,0.0242,-36.0,3,0.0,-35.87,6.5,6.5,0.0025,0.1077,0.017,0.0,0.017,0.0605,0.1077,0
2026-08-28 21:10:30,step_run5,1.016,0.38,13.33,instantaneous_fallback,2.842,1.443,0.0,1,,0,223,0.022,-36.33,3,-0.33,-35.93,6.5,6.5,0.0025,0.0833,0.018,0.0,0.0118,0.055,0.0833,0
2026-08-28 21:10:31,step_run5,1.014,0.38,13.33,instantaneous_fallback,2.842,1.443,0.0,1,,30,213,0.0455,-36.33,3,0.0,-36.07,6.5,6.5,0.0025,0.0833,0.018,0.0,0.0118,0.1137,0.0833,0
2026-08-28 21:10:32,step_run5,1.014,0.41,13.33,instantaneous_fallback,2.842,1.72,0.0,1,,0,232,0.041,-36.67,3,-0.33,-36.27,6.5,6.5,0.0027,0.0833,0.0215,0.0,0.0118,0.1025,0.0833,0
2026-08-28 21:10:33,step_run5,1.013,0.37,16.67,instantaneous_fallback,2.307,1.72,0.0,1,,0,204,0.0272,-36.67,3,0.0,-36.4,6.5,6.5,0.0025,0.1042,0.0215,0.0,0.0096,0.068,0.1042,0
2026-08-28 21:10:34,step_run5,1.013,0.37,16.67,instantaneous_fallback,2.307,1.72,0.0,1,,0,215,0.0269,-36.67,3,0.0,-36.53,6.5,6.5,0.0025,0.1042,0.0215,0.0,0.0096,0.0673,0.1042,0
2026-08-28 21:10:35,step_run5,1.015,0.37,13.33,instantaneous_fallback,2.091,0.806,0.0,1,,0,204,0.0273,-36.67,3,0.0,-36.6,6.5,6.5,0.0025,0.0833,0.0101,0.0,0.0087,0.0683,0.0833,0
2026-08-28 21:10:37,step_run5,1.014,0.39,13.33,instantaneous_fallback,1.833,0.806,0.0,1,,32,231,0.0286,-36.67,3,0.0,-36.67,6.5,6.5,0.0026,0.0833,0.0101,0.0,0.0076,0.0715,0.0833,0
2026-08-28 21:10:38,step_run5,1.017,0.37,20.0,instantaneous_fallback,1.833,0.933,0.0,1,,0,212,0.0291,-37.0,3,-0.33,-36.73,6.5,6.5,0.0025,0.125,0.0117,0.0,0.0076,0.0728,0.125,0
2026-08-28 21:10:39,step_run5,1.013,0.39,20.0,instantaneous_fallback,1.842,0.933,0.0,1,,16,226,0.0423,-37.0,3,0.0,-36.8,6.5,39.4,0.0026,0.125,0.0117,0.0,0.0077,0.1057,0.125,0
2026-08-28 21:10:40,step_run5,1.019,0.36,16.67,instantaneous_fallback,4.803,0.96,0.0,1,,0,204,0.0427,-37.0,3,0.0,-36.87,6.5,6.5,0.0024,0.1042,0.012,0.0,0.02,0.1068,0.1042,0
2026-08-28 21:10:41,step_run5,1.026,0.37,13.33,instantaneous_fallback,5.378,0.96,0.0,1,,2,216,0.0439,-37.0,3,0.0,-36.93,6.5,6.5,0.0025,0.0833,0.012,0.0,0.0224,0.1098,0.0833,0
2026-08-28 21:10:42,step_run5,1.016,0.38,13.33,instantaneous_fallback,5.525,2.673,0.0,1,,0,213,0.0165,-37.33,3,-0.33,-37.07,6.5,6.5,0.0025,0.0833,0.0334,0.0,0.023,0.0413,0.0833,0
2026-08-28 21:10:43,step_run5,1.013,0.2,13.33,instantaneous_fallback,5.525,2.673,0.0,1,,0,115,0.0181,-37.33,3,0.0,-37.13,6.5,6.5,0.0013,0.0833,0.0334,0.0,0.023,0.0452,0.0833,0
2026-08-28 21:10:44,step_run5,1.014,3.74,16.67,instantaneous_fallback,3.957,1.07,0.0,1,,68,368,0.059,-37.33,3,0.0,-37.2,6.5,6.5,0.0249,0.1042,0.0134,0.0,0.0165,0.1475,0.1042,0
2026-08-28 21:10:45,step_run5,1.016,0.44,16.67,instantaneous_fallback,3.467,1.07,0.0,1,,0,242,0.0572,-37.33,3,0.0,-37.27,6.5,39.4,0.0029,0.1042,0.0134,0.0,0.0144,0.143,0.1042,0
2026-08-28 21:10:46,step_run5,1.018,0.39,16.67,instantaneous_fallback,3.467,1.375,0.0,1,,2,208,0.0576,-37.33,3,0.0,-37.33,6.5,6.5,0.0026,0.1042,0.0172,0.0,0.0144,0.144,0.1042,0
2026-08-28 21:10:47,step_run5,1.014,1.01,20.0,instantaneous_fallback,3.332,1.375,0.0,1,,0,273,0.0549,-37.33,3,0.0,-37.33,6.5,6.5,0.0067,0.125,0.0172,0.0,0.0139,0.1372,0.125,0
2026-08-28 21:10:48,step_run5,1.015,0.37,20.0,instantaneous_fallback,2.71,1.449,0.0,1,,0,212,0.051,-37.33,3,0.0,-37.33,6.5,6.5,0.0025,0.125,0.0181,0.0,0.0113,0.1275,0.125,0
2026-08-28 21:10:49,step_run5,1.016,0.42,23.33,delta,2.438,1.449,0.0,1,,0,247,0.0017,-37.33,3,0.0,-37.33,6.5,45.7,0.0028,0.1458,0.0181,0.0,0.0102,0.0042,0.1458,0
2026-08-28 21:10:50,step_run5,1.014,3.74,20.0,instantaneous_fallback,2.487,1.414,0.0,1,,30,342,0.0244,-37.33,3,0.0,-37.33,6.5,45.7,0.0249,0.125,0.0177,0.0,0.0104,0.061,0.125,0
2026-08-28 21:10:51,step_run5,1.016,0.41,20.69,instantaneous_fallback,2.487,1.414,0.0,1,,38,230,0.0496,-37.33,3,0.0,-37.33,6.5,32.5,0.0027,0.1293,0.0177,0.0,0.0104,0.124,0.1293,0
2026-08-28 21:10:52,step_run5,1.019,0.44,20.69,delta,4.424,1.347,0.0,1,,2,237,0.0523,-37.33,3,0.0,-37.33,6.5,6.5,0.0029,0.1293,0.0168,0.0,0.0184,0.1307,0.1293,0
2026-08-28 21:10:53,step_run5,1.014,1.0,26.67,instantaneous_fallback,4.424,1.347,0.0,1,,0,258,0.0506,-37.33,3,0.0,-37.33,6.5,45.7,0.0067,0.1667,0.0168,0.0,0.0184,0.1265,0.1667,0
2026-08-28 21:10:54,step_run5,1.023,0.48,26.67,instantaneous_fallback,4.424,0.669,0.0,1,,4,227,0.0541,-37.33,3,0.0,-37.33,6.5,32.5,0.0032,0.1667,0.0084,0.0,0.0184,0.1353,0.1667,0
2026-08-28 21:10:55,step_run5,1.038,3.55,23.33,instantaneous_fallback,5.604,0.669,0.0,1,,90,300,0.0967,-39.0,3,-1.67,-37.67,6.5,29.2,0.0237,0.1458,0.0084,0.0,0.0233,0.2417,0.1458,0
2026-08-28 21:10:56,step_run5,1.043,0.71,23.33,instantaneous_fallback,12.591,3.271,0.0,1,,28,318,0.0847,-39.33,3,-0.33,-38.07,6.5,34.9,0.0047,0.1458,0.0409,0.0,0.0525,0.2117,0.1458,0
2026-08-28 21:10:57,step_run5,1.046,2.69,23.33,instantaneous_fallback,17.107,3.271,0.0,1,,16,373,0.0855,-35.33,3,4.0,-37.67,6.5,39.0,0.0179,0.1458,0.0409,0.0,0.0713,0.2138,0.1458,0
2026-08-28 21:10:58,step_run5,1.014,31.94,27.59,delta,17.107,5.219,0.0,1,,1170,1936,0.2931,-33.67,3,1.67,-36.93,6.5,39.0,0.2129,0.1724,0.0652,0.0,0.0713,0.8218,0.1724,0
2026-08-28 21:10:59,step_run5,1.027,45.85,53.33,instantaneous_fallback,8.753,5.219,0.0,1,,1158,2585,0.3088,-35.67,3,-2.0,-36.6,6.5,29.2,0.3057,0.4722,0.0652,0.0,0.0365,0.848,0.4722,1
2026-08-28 21:11:00,step_run5,1.023,45.98,53.33,instantaneous_fallback,6.724,3.655,0.0,1,,410,2621,0.2621,-36.0,3,-0.33,-36.0,6.5,29.2,0.3065,0.4722,0.0457,0.0,0.028,0.7702,0.4722,1
2026-08-28 21:11:01,step_run5,1.047,40.45,51.72,delta,8.753,3.655,0.0,1,,698,2335,0.2595,-35.33,3,0.67,-35.2,6.5,6.5,0.2697,0.4453,0.0457,0.0,0.0365,0.7658,0.4453,1
2026-08-28 21:11:02,step_run5,1.015,37.39,50.0,instantaneous_fallback,6.724,4.117,0.0,1,,608,2078,0.2592,-35.67,3,-0.33,-35.27,6.5,6.5,0.2493,0.4167,0.0515,0.0,0.028,0.7653,0.4167,1
2026-08-28 21:11:03,step_run5,1.014,52.95,50.0,instantaneous_fallback,5.884,4.117,0.0,1,,736,2890,0.224,-35.67,3,0.0,-35.67,6.5,6.5,0.353,0.4167,0.0515,0.0,0.0245,0.685,0.4167,1
2026-08-28 21:11:04,step_run5,1.112,40.0,53.33,instantaneous_fallback,5.884,4.117,0.0,1,,656,2266,0.2032,-37.33,3,-1.67,-36.0,6.5,29.2,0.2667,0.4722,0.0515,0.0,0.0245,0.633,0.4722,1
2026-08-28 21:11:05,step_run5,1.024,40.84,56.67,instantaneous_fallback,15.026,4.117,0.0,1,,254,2263,0.1997,-34.0,3,3.33,-35.6,6.5,6.5,0.2723,0.5209,0.0515,0.0,0.0626,0.6242,0.5209,2
2026-08-28 21:11:06,step_run5,1.021,45.28,56.67,instantaneous_fallback,15.026,4.853,0.0,1,,1506,2597,0.2372,-37.33,3,-3.33,-36.0,6.5,39.4,0.3019,0.5209,0.0607,0.0,0.0626,0.718,0.5209,2
2026-08-28 21:11:07,step_run5,1.053,22.94,56.67,instantaneous_fallback,15.026,4.853,0.0,1,,298,1443,0.2314,-37.67,3,-0.33,-36.4,6.5,39.4,0.1529,0.5209,0.0607,0.0,0.0626,0.7035,0.5209,2
2026-08-28 21:11:08,step_run5,1.017,30.44,63.33,instantaneous_fallback,22.075,4.815,0.0,1,,678,1708,0.2482,-35.67,3,2.0,-36.4,6.5,39.4,0.2029,0.6041,0.0602,0.0,0.092,0.7455,0.6041,2
2026-08-28 21:11:09,step_run5,1.054,55.2,63.33,instantaneous_fallback,22.539,4.815,0.0,1,,1126,3024,0.2592,-33.67,3,2.0,-35.67,6.5,6.5,0.368,0.6041,0.0602,0.0,0.0939,0.7653,0.6041,2
2026-08-28 21:11:10,step_run5,1.021,66.69,62.07,instantaneous_fallback,22.539,3.57,0.0,1,,1524,3796,0.2899,-33.67,3,0.0,-35.6,6.5,6.5,0.4446,0.5884,0.0446,0.0,0.0939,0.8165,0.5884,2
2026-08-28 21:11:11,step_run5,1.106,39.27,56.67,instantaneous_fallback,22.539,3.57,0.0,1,,322,2397,0.242,-33.33,3,0.33,-34.8,6.5,32.5,0.2618,0.5209,0.0446,0.0,0.0939,0.73,0.5209,2
2026-08-28 21:11:12,step_run5,1.148,28.49,56.67,instantaneous_fallback,49.389,6.445,0.0,1,,640,1793,0.2522,-33.0,3,0.33,-33.87,6.5,6.5,0.1899,0.5209,0.0806,0.0,0.2058,0.7537,0.5209,2
2026-08-28 21:11:14,step_run5,1.098,32.6,63.33,instantaneous_fallback,86.413,6.445,0.0,1,,844,1987,0.2553,-33.33,3,-0.33,-33.4,6.5,39.4,0.2173,0.6041,0.0806,0.0,0.3601,0.7588,0.6041,2
2026-08-28 21:11:15,step_run5,1.015,62.01,63.33,delta,86.413,4.982,0.0,1,,1350,3416,0.259,-33.0,3,0.33,-33.27,6.5,6.5,0.4134,0.6041,0.0623,0.0,0.3601,0.765,0.6041,2
2026-08-28 21:11:16,step_run5,1.052,54.52,62.07,instantaneous_fallback,29.57,4.982,0.0,1,,1818,3162,0.2806,-33.67,3,-0.67,-33.27,6.5,6.5,0.3635,0.5884,0.0623,0.0,0.1232,0.801,0.5884,2
2026-08-28 21:11:17,step_run5,1.017,44.16,46.67,instantaneous_fallback,29.43,3.645,0.0,1,,296,2501,0.2779,-33.67,3,0.0,-33.33,6.5,39.4,0.2944,0.3612,0.0456,0.0,0.1226,0.7965,0.3612,1
2026-08-28 21:11:18,step_run5,1.019,45.3,50.0,instantaneous_fallback,17.289,3.645,0.0,1,,444,2539,0.2589,-33.67,3,0.0,-33.47,6.5,6.5,0.302,0.4167,0.0456,0.0,0.072,0.7648,0.4167,1
2026-08-28 21:11:19,step_run5,1.014,43.19,50.0,instantaneous_fallback,5.359,2.504,0.0,1,,602,2432,0.243,-33.33,3,0.33,-33.47,6.5,6.5,0.2879,0.4167,0.0313,0.0,0.0223,0.7325,0.4167,1
2026-08-28 21:11:20,step_run5,1.016,44.38,50.0,instantaneous_fallback,3.714,2.504,0.0,1,,596,2495,0.2224,-33.33,3,0.0,-33.53,6.5,32.5,0.2959,0.4167,0.0313,0.0,0.0155,0.681,0.4167,1
2026-08-28 21:11:21,step_run5,1.029,43.45,50.0,instantaneous_fallback,3.714,2.897,0.0,1,,240,2459,0.1491,-33.33,3,0.0,-33.47,6.5,6.5,0.2897,0.4167,0.0362,0.0,0.0155,0.4955,0.4167,1
2026-08-28 21:11:22,step_run5,1.025,20.06,50.0,instantaneous_fallback,8.784,2.897,0.0,1,,318,1135,0.1659,-33.67,3,-0.33,-33.47,6.5,6.5,0.1337,0.4167,0.0362,0.0,0.0366,0.5397,0.4167,1
2026-08-28 21:11:23,step_run5,1.031,43.76,50.0,instantaneous_fallback,9.989,1.949,0.0,1,,462,2509,0.1674,-33.33,3,0.33,-33.4,6.5,6.5,0.2917,0.4167,0.0244,0.0,0.0416,0.5435,0.4167,1
2026-08-28 21:11:24,step_run5,1.031,44.47,53.33,instantaneous_fallback,14.398,1.949,0.0,1,,494,2529,0.1594,-33.33,3,0.0,-33.4,6.5,6.5,0.2965,0.4722,0.0244,0.0,0.06,0.5235,0.4722,1
2026-08-28 21:11:25,step_run5,1.014,45.28,51.72,instantaneous_fallback,14.398,5.143,0.0,1,,364,2535,0.144,-33.33,3,0.0,-33.4,6.5,32.5,0.3019,0.4453,0.0643,0.0,0.06,0.47,0.4453,1
2026-08-28 21:11:26,step_run5,1.082,39.96,55.17,delta,16.507,5.143,0.0,1,,712,2287,0.1761,-33.67,3,-0.33,-33.47,6.5,32.5,0.2664,0.5021,0.0643,0.0,0.0688,0.5653,0.5021,2
2026-08-28 21:11:27,step_run5,1.017,44.56,51.72,instantaneous_fallback,23.536,3.772,0.0,1,,388,2593,0.1627,-34.0,3,-0.33,-33.53,6.5,6.5,0.2971,0.4453,0.0471,0.0,0.0981,0.5317,0.4453,1
2026-08-28 21:11:28,step_run5,1.024,44.61,55.17,instantaneous_fallback,23.536,3.772,0.0,1,,592,2524,0.1698,-34.33,3,-0.33,-33.73,6.5,6.5,0.2974,0.5021,0.0471,0.0,0.0981,0.5495,0.5021,2
2026-08-28 21:11:29,step_run5,1.018,43.88,50.0,instantaneous_fallback,8.635,2.654,0.0,1,,576,2449,0.1752,-34.0,3,0.33,-33.87,6.5,39.4,0.2925,0.4167,0.0332,0.0,0.036,0.563,0.4167,1
2026-08-28 21:11:30,step_run5,1.19,34.81,50.0,instantaneous_fallback,8.635,2.654,0.0,1,,432,2326,0.1815,-33.33,3,0.67,-33.87,6.5,6.5,0.2321,0.4167,0.0332,0.0,0.036,0.5787,0.4167,1
2026-08-28 21:11:31,step_run5,1.047,45.67,50.0,instantaneous_fallback,66.516,4.552,0.0,1,,976,2619,0.1915,-33.33,3,0.0,-33.8,6.5,6.5,0.3045,0.4167,0.0569,0.0,0.2772,0.6038,0.4167,1
2026-08-28 21:11:32,step_run5,1.018,40.16,50.0,instantaneous_fallback,66.516,4.552,0.0,1,,1032,2282,0.2282,-33.33,3,0.0,-33.67,6.5,6.5,0.2677,0.4167,0.0569,0.0,0.2772,0.6955,0.4167,1
2026-08-28 21:11:33,step_run5,1.069,45.43,53.33,instantaneous_fallback,37.536,2.68,0.0,1,,408,2638,0.2176,-33.67,3,-0.33,-33.53,6.5,6.5,0.3029,0.4722,0.0335,0.0,0.1564,0.669,0.4722,1
2026-08-28 21:11:34,step_run5,1.067,43.02,56.67,instantaneous_fallback,37.536,2.68,0.0,1,,484,2556,0.2115,-33.67,3,0.0,-33.47,6.5,6.5,0.2868,0.5209,0.0335,0.0,0.1564,0.6537,0.5209,2
2026-08-28 21:11:36,step_run5,1.036,32.14,53.33,instantaneous_fallback,37.536,6.018,0.0,1,,692,1735,0.2329,-33.33,3,0.33,-33.47,6.5,6.5,0.2143,0.4722,0.0752,0.0,0.1564,0.7072,0.4722,1
2026-08-28 21:11:37,step_run5,1.021,45.33,56.67,instantaneous_fallback,34.076,6.018,0.0,1,,1014,2713,0.2334,-34.33,3,-1.0,-33.67,6.5,39.4,0.3022,0.5209,0.0752,0.0,0.142,0.7085,0.5209,2
2026-08-28 21:11:38,step_run5,1.014,52.32,58.62,instantaneous_fallback,13.512,4.291,0.0,1,,664,2732,0.2086,-33.0,3,1.33,-33.6,6.5,6.5,0.3488,0.5453,0.0536,0.0,0.0563,0.6465,0.5453,2
2026-08-28 21:11:39,step_run5,1.103,43.61,58.62,instantaneous_fallback,34.076,4.291,0.0,1,,790,2841,0.2246,-33.33,3,-0.33,-33.53,6.5,39.4,0.2907,0.5453,0.0536,0.0,0.142,0.6865,0.5453,2
2026-08-28 21:11:40,step_run5,1.02,39.1,58.62,instantaneous_fallback,29.783,4.87,0.0,1,,614,2224,0.2356,-33.0,3,0.33,-33.4,6.5,32.5,0.2607,0.5453,0.0609,0.0,0.1241,0.714,0.5453,2
2026-08-28 21:11:41,step_run5,1.028,41.97,58.62,instantaneous_fallback,29.783,4.87,0.0,1,,1476,2356,0.2616,-33.33,3,-0.33,-33.4,6.5,32.5,0.2798,0.5453,0.0609,0.0,0.1241,0.7693,0.5453,2
2026-08-28 21:11:42,step_run5,1.046,31.34,60.0,delta,28.262,5.82,0.0,1,,660,1886,0.2588,-33.33,3,0.0,-33.2,6.5,39.4,0.2089,0.5625,0.0728,0.0,0.1178,0.7647,0.5625,2
2026-08-28 21:11:43,step_run5,1.133,27.22,60.0,instantaneous_fallback,28.262,5.82,0.0,1,,834,1743,0.2836,-33.33,3,0.0,-33.27,6.5,6.5,0.1815,0.5625,0.0728,0.0,0.1178,0.806,0.5625,2
2026-08-28 21:11:44,step_run5,1.029,46.64,66.67,instantaneous_fallback,77.265,6.71,0.0,1,,884,2478,0.2948,-33.0,3,0.33,-33.2,6.5,6.5,0.3109,0.6459,0.0839,0.0,0.3219,0.8247,0.6459,2
2026-08-28 21:11:45,step_run5,1.013,58.46,60.0,instantaneous_fallback,77.265,6.71,0.0,1,,1102,3366,0.2953,-33.0,3,0.0,-33.2,6.5,45.7,0.3897,0.5625,0.0839,0.0,0.3219,0.8255,0.5625,2
2026-08-28 21:11:46,step_run5,1.027,55.47,66.67,delta,8.563,3.432,0.0,1,,828,3114,0.255,-33.33,3,-0.33,-33.2,6.5,32.5,0.3698,0.6459,0.0429,0.0,0.0357,0.7583,0.6459,2
2026-08-28 21:11:47,step_run5,1.014,45.54,58.62,instantaneous_fallback,5.975,3.432,0.0,1,,888,2532,0.2553,-33.0,3,0.33,-33.13,6.5,6.5,0.3036,0.5453,0.0429,0.0,0.0249,0.7588,0.5453,2
2026-08-28 21:11:48,step_run5,1.032,45.14,48.28,instantaneous_fallback,8.563,3.309,0.0,1,,848,2624,0.2438,-33.0,3,0.0,-33.07,6.5,6.5,0.3009,0.388,0.0414,0.0,0.0357,0.7345,0.388,1
2026-08-28 21:11:49,step_run5,1.095,20.21,48.28,instantaneous_fallback,11.984,3.309,0.0,1,,172,1235,0.2297,-33.0,3,0.0,-33.07,6.5,29.2,0.1347,0.388,0.0414,0.0,0.0499,0.6992,0.388,1
2026-08-28 21:11:50,step_run5,1.018,51.63,48.28,delta,64.986,6.204,0.0,1,,1094,2859,0.2365,-33.0,3,0.0,-33.07,6.5,29.2,0.3442,0.388,0.0775,0.0,0.2708,0.7162,0.388,1
2026-08-28 21:11:51,step_run5,1.022,31.76,60.0,instantaneous_fallback,64.986,6.204,0.0,1,,592,1896,0.2438,-33.33,3,-0.33,-33.07,6.5,39.0,0.2117,0.5625,0.0775,0.0,0.2708,0.7345,0.5625,2
2026-08-28 21:11:52,step_run5,1.021,49.85,63.33,instantaneous_fallback,8.924,5.711,0.0,1,,1236,2747,0.2576,-33.33,3,0.0,-33.13,6.5,32.5,0.3323,0.6041,0.0714,0.0,0.0372,0.7627,0.6041,2
2026-08-28 21:11:53,step_run5,1.029,38.67,60.0,instantaneous_fallback,8.924,5.711,0.0,1,,698,2210,0.2573,-33.0,3,0.33,-33.13,6.5,6.5,0.2578,0.5625,0.0714,0.0,0.0372,0.7622,0.5625,2
2026-08-28 21:11:54,step_run5,1.035,49.16,53.33,instantaneous_fallback,10.434,6.101,0.0,1,,1312,2818,0.2824,-33.33,3,-0.33,-33.2,6.5,32.5,0.3277,0.4722,0.0763,0.0,0.0435,0.804,0.4722,1
2026-08-28 21:11:55,step_run5,1.017,39.03,53.33,instantaneous_fallback,18.382,6.101,0.0,1,,994,2247,0.2885,-33.33,3,0.0,-33.27,6.5,6.5,0.2602,0.4722,0.0763,0.0,0.0766,0.8142,0.4722,1
2026-08-28 21:11:56,step_run5,1.043,41.3,63.33,instantaneous_fallback,18.382,6.101,0.0,1,,1068,2355,0.3001,-33.0,3,0.33,-33.2,6.5,6.5,0.2753,0.6041,0.0763,0.0,0.0766,0.8335,0.6041,2
2026-08-28 21:11:57,step_run5,1.88,16.39,63.33,instantaneous_fallback,35.248,6.577,0.532,1,,478,1793,0.2849,-33.67,3,-0.67,-33.27,6.5,39.4,0.1093,0.6041,0.0822,0.266,0.1469,0.8082,0.6041,2
2026-08-28 21:11:59,step_run5,2.041,32.11,63.33,instantaneous_fallback,345.724,9.634,6.649,1,,808,2326,0.2877,-32.33,3,1.33,-33.13,6.5,45.7,0.2141,0.6041,0.1204,0.8325,0.7729,0.8128,0.8325,3
2026-08-28 21:12:01,step_run5,2.016,22.76,66.67,instantaneous_fallback,445.848,9.634,6.649,1,,0,1486,0.247,-33.33,3,-1.0,-33.13,6.5,32.5,0.1517,0.6459,0.1204,0.8325,0.8229,0.7425,0.8325,3
2026-08-28 21:12:03,step_run5,2.016,25.65,66.67,delta,345.724,9.634,6.649,1,,2,1227,0.2041,-33.33,3,0.0,-33.13,6.5,32.5,0.171,0.6459,0.1204,0.8325,0.7729,0.6352,0.8325,3
2026-08-28 21:12:05,step_run5,1.035,58.44,63.33,instantaneous_fallback,24.175,5.569,0.0,1,,424,3842,0.1382,-34.0,3,-0.67,-33.33,6.5,26.7,0.3896,0.6041,0.0696,0.0,0.1007,0.441,0.6041,2
2026-08-28 21:12:06,step_run5,1.021,62.32,63.33,instantaneous_fallback,21.398,5.569,0.0,1,,572,3414,0.1281,-34.0,3,0.0,-33.4,6.5,29.2,0.4155,0.6041,0.0696,0.0,0.0892,0.3905,0.6041,2
2026-08-28 21:12:07,step_run5,1.029,62.95,63.33,instantaneous_fallback,21.398,3.083,0.0,1,,1048,3421,0.1325,-33.67,3,0.33,-33.67,6.5,6.5,0.4197,0.6041,0.0385,0.0,0.0892,0.4125,0.6041,2
2026-08-28 21:12:08,step_run5,1.023,66.67,48.28,delta,9.645,3.083,0.0,1,,1304,3737,0.1764,-34.0,3,-0.33,-33.8,6.5,6.5,0.4445,0.388,0.0385,0.0,0.0402,0.566,0.388,1
2026-08-28 21:12:09,step_run5,1.032,47.18,48.28,instantaneous_fallback,9.645,4.601,0.0,1,,470,2645,0.1829,-34.33,3,-0.33,-34.0,6.5,6.5,0.3145,0.388,0.0575,0.0,0.0402,0.5822,0.388,1
2026-08-28 21:12:10,step_run5,1.055,43.95,48.28,instantaneous_fallback,22.008,4.601,0.0,1,,1124,2471,0.2236,-34.67,3,-0.33,-34.13,6.5,6.5,0.293,0.388,0.0575,0.0,0.0917,0.684,0.388,1
2026-08-28 21:12:11,step_run5,1.016,40.48,58.62,instantaneous_fallback,25.862,6.892,0.0,1,,1296,2358,0.2638,-34.67,3,0.0,-34.27,6.5,6.5,0.2699,0.5453,0.0862,0.0,0.1078,0.773,0.5453,2
2026-08-28 21:12:12,step_run5,1.096,21.03,68.97,delta,41.987,6.892,0.0,1,,604,1386,0.2758,-34.0,3,0.67,-34.33,6.5,6.5,0.1402,0.6746,0.0862,0.0,0.1749,0.793,0.6746,2
2026-08-28 21:12:14,step_run5,1.067,24.23,70.0,instantaneous_fallback,41.987,6.359,0.0,1,,680,1423,0.2887,-35.33,3,-1.33,-34.6,6.5,29.2,0.1615,0.6875,0.0795,0.0,0.1749,0.8145,0.6875,2
2026-08-28 21:12:15,step_run5,1.03,45.68,70.0,instantaneous_fallback,41.522,6.359,0.0,1,,1252,2658,0.3249,-36.0,3,-0.67,-34.93,6.5,6.5,0.3045,0.6875,0.0795,0.0,0.173,0.8748,0.6875,2
2026-08-28 21:12:16,step_run5,1.021,47.72,66.67,instantaneous_fallback,39.39,6.359,0.0,1,,1480,2483,0.3401,-36.0,3,0.0,-35.2,6.5,14.1,0.3181,0.6459,0.0795,0.0,0.1641,0.9002,0.6459,2
2026-08-28 21:12:17,step_run5,1.025,24.22,60.0,instantaneous_fallback,25.144,6.359,0.0,1,,522,1256,0.3302,-35.67,3,0.33,-35.4,6.5,14.1,0.1615,0.5625,0.0795,0.0,0.1048,0.8837,0.5625,2
2026-08-28 21:12:18,step_run5,1.025,43.86,60.0,instantaneous_fallback,21.668,6.162,0.0,1,,678,2411,0.3107,-35.67,3,0.0,-35.73,6.5,14.1,0.2924,0.5625,0.077,0.0,0.0903,0.8512,0.5625,2
2026-08-28 21:12:19,step_run5,1.059,36.42,60.0,instantaneous_fallback,21.668,6.162,0.0,1,,1046,2165,0.3121,-36.67,3,-1.0,-36.0,6.5,14.1,0.2428,0.5625,0.077,0.0,0.0903,0.8535,0.5625,2
2026-08-28 21:12:20,step_run5,1.133,46.8,60.0,instantaneous_fallback,34.613,4.993,0.0,1,,1376,2851,0.3136,-35.33,3,1.33,-35.87,6.5,14.1,0.312,0.5625,0.0624,0.0,0.1442,0.856,0.5625,2
